CustomerID,Cluster
15076.0,1
15078.0,3
15079.0,1
15081.0,0
15083.0,1
15087.0,1
15088.0,0
15089.0,0
15090.0,1
15091.0,0
15092.0,1
15093.0,0
15095.0,0
15096.0,0
15097.0,0
15098.0,3
15099.0,0
15100.0,1
15101.0,0
15103.0,0
15104.0,1
15105.0,0
15106.0,0
15107.0,1
15108.0,0
15109.0,1
15110.0,0
15111.0,0
15113.0,0
15114.0,0
15115.0,0
15116.0,0
15117.0,0
15118.0,0
15119.0,1
15120.0,0
15121.0,0
15122.0,0
15123.0,0
15124.0,0
15125.0,3
15127.0,0
15128.0,0
15129.0,0
15130.0,1
15132.0,0
15133.0,0
15134.0,0
15135.0,1
15136.0,0
15139.0,1
15140.0,0
15142.0,0
15143.0,1
15144.0,3
15145.0,0
15146.0,1
15147.0,1
15148.0,0
15149.0,0
15150.0,0
15152.0,0
15153.0,0
15154.0,0
15156.0,0
15157.0,0
15158.0,0
15159.0,3
15160.0,1
15163.0,0
15164.0,0
15165.0,1
15167.0,1
15168.0,0
15171.0,1
15172.0,0
15174.0,1
15175.0,0
15178.0,1
15179.0,0
15180.0,1
15181.0,0
15182.0,1
15184.0,0
15185.0,0
15186.0,0
15187.0,3
15189.0,3
15192.0,0
15193.0,0
15194.0,3
15195.0,0
15197.0,0
15198.0,0
15199.0,0
15201.0,0
15203.0,0
15204.0,1
15205.0,0
15206.0,0
15208.0,0
15210.0,1
15211.0,0
15212.0,1
15213.0,1
15214.0,0
15215.0,0
15216.0,0
15218.0,0
15219.0,1
15220.0,0
15221.0,1
15222.0,1
15223.0,1
15224.0,1
15225.0,1
15226.0,1
15227.0,0
15228.0,0
15230.0,1
15232.0,0
15234.0,1
15235.0,1
15236.0,1
15237.0,0
15238.0,0
15239.0,0
15240.0,0
15241.0,0
15243.0,0
15244.0,0
15245.0,0
15246.0,1
15247.0,0
15249.0,0
15251.0,0
15252.0,0
15253.0,0
15254.0,0
15255.0,0
15256.0,1
15257.0,1
15258.0,1
15260.0,0
15261.0,0
15262.0,1
15263.0,0
15264.0,0
15265.0,1
15266.0,1
15267.0,0
15269.0,0
15270.0,0
15271.0,3
15272.0,0
15274.0,0
15275.0,0
15276.0,0
15277.0,0
15279.0,1
15280.0,1
15281.0,0
15286.0,0
15287.0,0
15288.0,0
15289.0,0
15290.0,3
15291.0,3
15292.0,1
15296.0,0
15297.0,0
15298.0,0
15299.0,0
15300.0,0
15301.0,0
15303.0,1
15304.0,0
15306.0,0
15307.0,0
15308.0,1
15311.0,2
15312.0,0
15313.0,0
15314.0,1
15315.0,0
15316.0,1
15318.0,0
15319.0,1
15320.0,0
15321.0,0
15322.0,0
15325.0,0
15326.0,1
15327.0,0
15329.0,0
15330.0,0
15332.0,1
15333.0,1
15334.0,1
15335.0,0
15339.0,0
15341.0,0
15342.0,0
15343.0,0
15344.0,0
15345.0,0
15346.0,1
15347.0,1
15348.0,0
15349.0,1
15350.0,1
15351.0,0
15353.0,1
15355.0,0
15356.0,0
15358.0,3
15360.0,0
15361.0,1
15363.0,1
15364.0,0
15365.0,0
15366.0,0
15367.0,0
15368.0,0
15370.0,0
15372.0,0
15373.0,0
15374.0,0
15376.0,0
15379.0,1
15380.0,0
15381.0,1
15382.0,0
15384.0,1
15385.0,0
15386.0,1
15388.0,1
15389.0,1
15392.0,0
15393.0,0
15394.0,0
15395.0,1
15396.0,0
15397.0,1
15398.0,0
15399.0,0
15400.0,0
15402.0,1
15405.0,1
15406.0,0
15407.0,0
15408.0,1
15410.0,0
15411.0,0
15412.0,1
15414.0,0
15415.0,1
15416.0,0
15417.0,0
15419.0,0
15421.0,0
15422.0,1
15423.0,0
15424.0,1
15426.0,0
15427.0,0
15428.0,0
15429.0,0
15432.0,0
15433.0,1
15434.0,0
15435.0,0
15436.0,0
15437.0,1
15438.0,0
15440.0,0
15442.0,1
15443.0,0
15444.0,0
15445.0,1
15447.0,1
15448.0,1
15449.0,0
15450.0,0
15452.0,0
15453.0,0
15454.0,1
15456.0,1
15457.0,1
15458.0,0
15460.0,1
15462.0,0
15463.0,0
15464.0,1
15465.0,3
15466.0,0
15467.0,0
15468.0,0
15469.0,0
15471.0,0
15472.0,0
15473.0,0
15475.0,0
15478.0,0
15480.0,0
15482.0,3
15483.0,1
15484.0,0
15485.0,0
15488.0,0
15489.0,0
15491.0,0
15492.0,0
15493.0,0
15494.0,0
15497.0,0
15498.0,3
15500.0,0
15502.0,3
15503.0,1
15504.0,0
15505.0,0
15506.0,0
15507.0,1
15508.0,1
15510.0,1
15511.0,0
15512.0,1
15513.0,3
15514.0,0
15516.0,0
15517.0,1
15518.0,0
15520.0,0
15521.0,0
15522.0,0
15523.0,0
15524.0,0
15525.0,0
15526.0,0
15527.0,0
15528.0,1
15529.0,0
15530.0,0
15531.0,0
15532.0,0
15533.0,0
15535.0,1
15537.0,1
15539.0,0
15540.0,0
15541.0,0
15543.0,1
15544.0,0
15545.0,0
15547.0,3
15549.0,0
15550.0,0
15551.0,0
15552.0,1
15553.0,0
15554.0,1
15555.0,3
15556.0,0
15557.0,0
15561.0,0
15562.0,1
15563.0,0
15565.0,0
15567.0,0
15568.0,0
15569.0,0
15570.0,0
15571.0,0
15572.0,0
15573.0,0
15574.0,1
15576.0,0
15577.0,1
15578.0,1
15579.0,0
15581.0,0
15582.0,0
15584.0,0
15585.0,1
15587.0,0
15589.0,1
15592.0,0
15593.0,0
15594.0,0
15596.0,0
15597.0,0
15598.0,0
15599.0,0
15601.0,3
15602.0,0
15603.0,0
15604.0,0
15605.0,0
15606.0,0
15607.0,1
15608.0,0
15609.0,1
15610.0,0
15611.0,0
15612.0,0
15615.0,3
15618.0,0
15619.0,0
15620.0,0
15621.0,0
15622.0,0
15623.0,0
15624.0,0
15625.0,0
15626.0,0
15628.0,0
15630.0,0
15632.0,0
15634.0,0
15636.0,0
15637.0,0
15639.0,0
15640.0,3
15641.0,0
15643.0,1
15644.0,1
15645.0,0
15646.0,1
15648.0,1
15649.0,1
15651.0,0
15652.0,0
15653.0,0
15654.0,0
15655.0,1
15656.0,0
15657.0,0
15658.0,1
15659.0,0
15660.0,0
15661.0,1
15663.0,0
15664.0,0
15665.0,1
15667.0,0
15668.0,1
15669.0,0
15670.0,1
15671.0,0
15673.0,0
15674.0,0
15675.0,0
15676.0,0
15677.0,0
15678.0,0
15679.0,0
15680.0,0
15681.0,0
15683.0,0
15687.0,0
15689.0,0
15690.0,0
15691.0,1
15692.0,0
15694.0,3
15695.0,1
15696.0,0
15699.0,0
15700.0,1
15701.0,0
15703.0,1
15704.0,0
15705.0,1
15706.0,0
15707.0,0
15708.0,0
15709.0,1
15712.0,0
15713.0,0
15714.0,0
15716.0,0
15717.0,1
15719.0,0
15720.0,0
15721.0,0
15722.0,0
15723.0,1
15724.0,1
15725.0,0
15727.0,0
15729.0,1
15730.0,0
15732.0,1
15733.0,1
15734.0,0
15737.0,0
15738.0,3
15739.0,0
15740.0,0
15743.0,0
15744.0,0
15745.0,0
15746.0,0
15747.0,0
15748.0,0
15749.0,3
15750.0,0
15752.0,0
15753.0,1
15754.0,0
15755.0,0
15756.0,0
15757.0,0
15758.0,0
15759.0,1
15762.0,0
15763.0,0
15764.0,0
15766.0,0
15768.0,0
15769.0,3
15773.0,0
15774.0,0
15775.0,1
15776.0,0
15777.0,1
15780.0,1
15781.0,0
15782.0,0
15783.0,0
15785.0,0
15786.0,0
15787.0,0
15789.0,1
15790.0,0
15791.0,0
15793.0,0
15795.0,1
15796.0,0
15797.0,0
15799.0,0
15800.0,0
15801.0,0
15802.0,1
15803.0,0
15804.0,0
15805.0,3
15806.0,0
15807.0,0
15808.0,1
15809.0,0
15810.0,0
15811.0,0
15812.0,0
15813.0,1
15814.0,0
15815.0,0
15819.0,0
15820.0,1
15821.0,0
15822.0,0
15823.0,1
15825.0,1
15826.0,0
15827.0,0
15829.0,0
15830.0,0
15831.0,0
15832.0,1
15834.0,0
15835.0,0
15836.0,0
15837.0,0
15838.0,3
15839.0,0
15840.0,0
15841.0,0
15843.0,1
15844.0,0
15845.0,0
15847.0,0
15850.0,0
15852.0,1
15853.0,0
15854.0,0
15855.0,0
15856.0,3
15857.0,0
15858.0,0
15860.0,0
15861.0,0
15862.0,0
15863.0,0
15864.0,0
15865.0,0
15866.0,0
15867.0,3
15869.0,1
15870.0,0
15872.0,0
15874.0,0
15877.0,0
15880.0,1
15881.0,1
15882.0,1
15883.0,0
15885.0,0
15886.0,0
15888.0,0
15889.0,1
15891.0,1
15894.0,1
15895.0,1
15897.0,1
15898.0,0
15899.0,1
15900.0,0
15901.0,0
15903.0,0
15904.0,0
15906.0,0
15907.0,0
15909.0,1
15910.0,0
15912.0,1
15916.0,0
15917.0,1
15918.0,1
15919.0,0
15920.0,1
15921.0,1
15922.0,1
15923.0,1
15925.0,1
15930.0,0
15932.0,0
15933.0,0
15935.0,1
15937.0,0
15938.0,0
15939.0,3
15940.0,1
15942.0,0
15944.0,1
15945.0,1
15947.0,0
15948.0,0
15949.0,0
15950.0,0
15951.0,0
15952.0,0
15953.0,0
15955.0,0
15957.0,0
15958.0,0
15963.0,0
15965.0,0
15967.0,0
15969.0,0
15970.0,1
15971.0,0
15973.0,1
15974.0,0
15975.0,0
15976.0,1
15977.0,0
15978.0,0
15980.0,0
15981.0,0
15983.0,0
15984.0,0
15985.0,0
15986.0,0
15987.0,0
15988.0,0
15990.0,0
15992.0,0
15993.0,0
15994.0,0
15996.0,0
15998.0,0
16000.0,0
16003.0,0
16005.0,0
16006.0,1
16007.0,0
16008.0,0
16009.0,0
16010.0,1
16011.0,3
16012.0,0
16013.0,3
16014.0,0
16015.0,0
16016.0,0
16017.0,0
16018.0,0
16019.0,0
16020.0,0
16022.0,1
16023.0,0
16024.0,0
16025.0,0
16026.0,0
16027.0,0
16029.0,2
16030.0,1
16031.0,0
16033.0,3
16034.0,1
16036.0,0
16037.0,1
16038.0,0
16040.0,0
16041.0,0
16042.0,0
16043.0,0
16045.0,0
16048.0,1
16049.0,0
16050.0,1
16052.0,0
16053.0,0
16054.0,1
16055.0,1
16056.0,0
16057.0,0
16059.0,0
16062.0,0
16063.0,1
16065.0,1
16066.0,0
16070.0,0
16071.0,0
16072.0,1
16073.0,1
16076.0,0
16078.0,1
16079.0,0
16080.0,0
16081.0,0
16083.0,0
16084.0,1
16085.0,0
16086.0,0
16091.0,1
16092.0,0
16093.0,0
16094.0,0
16096.0,1
16097.0,1
16098.0,0
16099.0,0
16101.0,0
16102.0,0
16103.0,0
16104.0,0
16105.0,1
16106.0,0
16107.0,0
16108.0,0
16109.0,1
16110.0,0
16112.0,0
16113.0,1
16114.0,1
16115.0,0
16116.0,1
16117.0,1
16119.0,0
16120.0,0
16121.0,0
16122.0,0
16123.0,0
16124.0,1
16125.0,1
16126.0,0
16127.0,0
16128.0,0
16131.0,0
16133.0,3
16134.0,0
16135.0,1
16136.0,0
16139.0,0
16140.0,0
16141.0,0
16142.0,1
16143.0,0
16144.0,1
16145.0,0
16146.0,1
16147.0,0
16148.0,1
16149.0,0
16150.0,0
16152.0,1
16153.0,0
16156.0,0
16157.0,0
16159.0,1
16160.0,0
16161.0,3
16162.0,1
16163.0,1
16164.0,0
16168.0,3
16169.0,0
16170.0,0
16171.0,0
16172.0,0
16173.0,0
16174.0,0
16175.0,0
16177.0,0
16178.0,0
16179.0,0
16180.0,0
16181.0,0
16182.0,0
16183.0,0
16184.0,0
16185.0,0
16186.0,0
16187.0,3
16188.0,0
16189.0,0
16190.0,0
16191.0,0
16193.0,1
16198.0,0
16200.0,0
16201.0,0
16202.0,1
16203.0,0
16204.0,0
16205.0,0
16206.0,0
16207.0,0
16208.0,0
16209.0,0
16210.0,3
16211.0,0
16212.0,0
16213.0,0
16214.0,1
16215.0,0
16216.0,1
16217.0,1
16218.0,0
16221.0,0
16222.0,1
16224.0,0
16225.0,0
16226.0,1
16227.0,1
16229.0,0
16230.0,1
16232.0,0
16233.0,0
16235.0,0
16236.0,0
16239.0,0
16240.0,0
16241.0,0
16242.0,0
16243.0,0
16244.0,1
16245.0,0
16247.0,1
16248.0,0
16249.0,0
16250.0,1
16253.0,0
16255.0,0
16256.0,1
16257.0,1
16258.0,0
16260.0,0
16261.0,0
16265.0,0
16266.0,0
16268.0,0
16270.0,1
16271.0,0
16272.0,0
16274.0,1
16275.0,1
16276.0,1
16278.0,0
16279.0,0
16281.0,0
16282.0,1
16283.0,0
16284.0,0
16287.0,1
16292.0,0
16293.0,0
16295.0,0
16297.0,1
16298.0,0
16302.0,0
16303.0,0
16305.0,0
16306.0,1
16308.0,0
16309.0,0
16311.0,0
16313.0,0
16315.0,1
16316.0,0
16317.0,0
16318.0,0
16319.0,1
16320.0,1
16321.0,0
16322.0,0
16323.0,1
16324.0,0
16325.0,0
16326.0,0
16327.0,0
16330.0,0
16332.0,0
16333.0,3
16337.0,0
16338.0,1
16339.0,1
16340.0,0
16341.0,0
16342.0,0
16343.0,0
16344.0,1
16345.0,0
16347.0,0
16348.0,0
16349.0,1
16350.0,0
16351.0,1
16352.0,0
16353.0,3
16354.0,0
16356.0,1
16357.0,0
16358.0,0
16359.0,0
16360.0,0
16361.0,0
16362.0,0
16363.0,0
16364.0,0
16365.0,0
16366.0,0
16367.0,0
16368.0,0
16369.0,0
16370.0,0
16372.0,0
16374.0,0
16376.0,0
16377.0,1
16378.0,1
16379.0,0
16380.0,0
16383.0,0
16384.0,0
16385.0,0
16386.0,0
16387.0,1
16389.0,0
16392.0,1
16393.0,0
16394.0,0
16395.0,0
16398.0,1
16399.0,0
16400.0,0
16401.0,0
16402.0,1
16403.0,1
16404.0,0
16405.0,1
16406.0,0
16407.0,0
16409.0,0
16411.0,0
16412.0,0
16413.0,0
16414.0,0
16415.0,0
16416.0,0
16418.0,0
16419.0,0
16422.0,3
16423.0,0
16424.0,1
16425.0,1
16426.0,0
16427.0,1
16429.0,0
16430.0,0
16431.0,1
16432.0,0
16433.0,0
16434.0,0
16438.0,0
16440.0,0
16441.0,0
16442.0,0
16444.0,0
16445.0,0
16446.0,2
16447.0,0
16448.0,1
16449.0,1
16450.0,1
16451.0,0
16454.0,0
16455.0,0
16456.0,0
16457.0,1
16458.0,3
16460.0,0
16461.0,1
16462.0,0
16463.0,0
16464.0,0
16466.0,0
16468.0,0
16469.0,0
16470.0,0
16471.0,1
16473.0,1
16474.0,0
16475.0,0
16477.0,0
16478.0,0
16479.0,0
16480.0,0
16482.0,0
16483.0,1
16484.0,1
16485.0,0
16488.0,0
16491.0,0
16493.0,0
16494.0,1
16495.0,0
16496.0,0
16497.0,0
16498.0,1
16499.0,1
16500.0,0
16503.0,0
16504.0,0
16505.0,0
16506.0,0
16509.0,1
16510.0,1
16511.0,0
16513.0,0
16515.0,0
16516.0,0
16517.0,1
16518.0,0
16519.0,0
16520.0,1
16523.0,3
16525.0,3
16526.0,1
16527.0,0
16528.0,0
16529.0,1
16531.0,0
16532.0,0
16533.0,0
16535.0,0
16536.0,0
16539.0,0
16542.0,0
16545.0,1
16546.0,1
16549.0,0
16550.0,0
16551.0,0
16552.0,1
16553.0,0
16554.0,0
16555.0,0
16556.0,0
16557.0,0
16558.0,3
16560.0,0
16561.0,0
16563.0,0
16565.0,1
16566.0,0
16567.0,1
16569.0,0
16570.0,0
16571.0,0
16572.0,0
16573.0,0
16574.0,0
16581.0,1
16582.0,0
16583.0,1
16584.0,0
16586.0,1
16587.0,1
16589.0,0
16591.0,0
16592.0,3
16593.0,0
16594.0,0
16595.0,0
16596.0,0
16597.0,0
16598.0,1
16600.0,0
16601.0,0
16602.0,0
16603.0,0
16607.0,0
16609.0,0
16610.0,1
16611.0,1
16612.0,0
16613.0,0
16614.0,1
16616.0,0
16617.0,1
16618.0,0
16619.0,1
16620.0,0
16621.0,0
16623.0,1
16624.0,0
16625.0,1
16626.0,3
16627.0,0
16628.0,0
16629.0,0
16633.0,0
16634.0,1
16637.0,0
16638.0,0
16639.0,0
16641.0,0
16642.0,0
16643.0,1
16644.0,1
16647.0,1
16648.0,0
16650.0,0
16652.0,0
16653.0,0
16654.0,0
16655.0,0
16656.0,3
16657.0,0
16658.0,1
16659.0,1
16660.0,0
16665.0,1
16666.0,0
16667.0,0
16668.0,0
16669.0,0
16670.0,0
16671.0,0
16672.0,3
16674.0,0
16676.0,0
16678.0,0
16679.0,1
16680.0,0
16681.0,0
16682.0,0
16684.0,3
16685.0,0
16686.0,0
16688.0,0
16689.0,0
16690.0,0
16692.0,1
16693.0,0
16696.0,0
16697.0,1
16698.0,1
16700.0,0
16701.0,0
16705.0,3
16706.0,0
16708.0,0
16709.0,0
16710.0,0
16711.0,0
16712.0,0
16713.0,3
16714.0,1
16715.0,0
16716.0,1
16717.0,0
16718.0,1
16719.0,0
16720.0,0
16721.0,1
16722.0,0
16723.0,0
16725.0,1
16726.0,0
16727.0,1
16728.0,0
16729.0,3
16730.0,0
16732.0,0
16734.0,0
16735.0,0
16737.0,0
16738.0,1
16739.0,1
16742.0,0
16743.0,0
16744.0,0
16745.0,3
16746.0,3
16747.0,0
16748.0,0
16750.0,0
16751.0,0
16752.0,1
16753.0,0
16754.0,1
16755.0,0
16756.0,1
16757.0,1
16758.0,0
16759.0,0
16761.0,0
16762.0,0
16763.0,1
16764.0,0
16765.0,1
16766.0,1
16767.0,0
16768.0,0
16769.0,1
16770.0,0
16771.0,0
16773.0,0
16774.0,0
16775.0,0
16776.0,0
16777.0,0
16778.0,0
16779.0,3
16780.0,0
16781.0,1
16782.0,0
16784.0,0
16788.0,0
16789.0,0
16790.0,0
16791.0,0
16792.0,1
16793.0,0
16794.0,0
16795.0,1
16796.0,0
16800.0,0
16801.0,1
16803.0,0
16804.0,0
16805.0,1
16806.0,0
16807.0,0
16808.0,0
16809.0,0
16810.0,1
16811.0,0
16812.0,1
16813.0,0
16814.0,3
16816.0,0
16817.0,0
16818.0,0
16820.0,0
16823.0,1
16824.0,0
16825.0,0
16826.0,0
16828.0,0
16829.0,1
16830.0,0
16832.0,1
16833.0,0
16834.0,1
16835.0,0
16836.0,0
16837.0,0
16838.0,1
16839.0,3
16841.0,0
16842.0,0
16843.0,3
16846.0,0
16847.0,0
16848.0,0
16849.0,1
16850.0,1
16851.0,0
16852.0,0
16855.0,0
16856.0,0
16858.0,1
16859.0,1
16861.0,0
16863.0,0
16866.0,0
16869.0,0
16871.0,0
16872.0,0
16873.0,0
16875.0,0
16877.0,0
16878.0,0
16880.0,0
16881.0,0
16882.0,0
16883.0,1
16884.0,0
16885.0,0
16887.0,0
16889.0,1
16891.0,0
16892.0,0
16893.0,1
16895.0,0
16897.0,1
16898.0,0
16899.0,0
16900.0,0
16902.0,0
16903.0,0
16904.0,3
16905.0,0
16906.0,0
16907.0,0
16909.0,0
16910.0,0
16912.0,0
16913.0,1
16914.0,0
16915.0,0
16916.0,0
16917.0,1
16918.0,0
16919.0,0
16921.0,0
16923.0,3
16924.0,0
16926.0,1
16927.0,0
16928.0,3
16929.0,0
16930.0,0
16931.0,3
16932.0,0
16933.0,0
16934.0,0
16936.0,0
16938.0,0
16940.0,0
16942.0,0
16943.0,1
16945.0,3
16947.0,1
16948.0,0
16949.0,0
16950.0,0
16951.0,0
16952.0,0
16953.0,0
16954.0,0
16955.0,1
16956.0,0
16957.0,1
16959.0,0
16960.0,0
16961.0,0
16963.0,1
16965.0,1
16966.0,0
16967.0,1
16968.0,0
16969.0,0
16971.0,0
16976.0,1
16978.0,0
16979.0,0
16980.0,1
16982.0,0
16983.0,0
16984.0,0
16985.0,0
16986.0,0
16987.0,0
16988.0,0
16989.0,0
16990.0,1
16992.0,0
16996.0,0
16997.0,1
16998.0,1
16999.0,0
17001.0,0
17002.0,0
17004.0,0
17006.0,0
17007.0,0
17010.0,0
17011.0,0
17014.0,0
17015.0,0
17017.0,3
17018.0,0
17019.0,0
17022.0,0
17024.0,0
17025.0,0
17026.0,1
17027.0,0
17029.0,0
17030.0,0
17031.0,0
17033.0,0
17034.0,0
17035.0,1
17037.0,0
17038.0,0
17040.0,0
17041.0,0
17042.0,0
17043.0,0
17044.0,0
17045.0,0
17046.0,1
17047.0,0
17048.0,0
17049.0,0
17050.0,0
17051.0,1
17052.0,0
17053.0,0
17054.0,0
17058.0,0
17059.0,0
17060.0,1
17061.0,0
17062.0,1
17063.0,0
17064.0,0
17068.0,3
17069.0,0
17070.0,0
17071.0,0
17073.0,0
17075.0,0
17076.0,0
17078.0,0
17079.0,0
17080.0,0
17081.0,0
17082.0,0
17083.0,0
17084.0,0
17085.0,0
17086.0,0
17088.0,0
17090.0,0
17091.0,0
17092.0,0
17094.0,1
17095.0,0
17096.0,0
17097.0,0
17100.0,0
17101.0,0
17102.0,1
17105.0,1
17107.0,0
17109.0,0
17110.0,1
17111.0,0
17114.0,0
17115.0,0
17117.0,1
17118.0,1
17119.0,0
17120.0,1
17122.0,0
17123.0,1
17124.0,1
17125.0,0
17126.0,1
17128.0,1
17131.0,0
17133.0,0
17134.0,0
17135.0,0
17138.0,1
17139.0,3
17140.0,1
17142.0,1
17144.0,0
17146.0,0
17147.0,0
17148.0,0
17152.0,1
17153.0,0
17154.0,0
17155.0,0
17157.0,0
17158.0,0
17159.0,0
17160.0,0
17162.0,0
17163.0,0
17164.0,0
17165.0,1
17166.0,0
17169.0,0
17171.0,1
17172.0,0
17173.0,0
17174.0,1
17175.0,0
17176.0,1
17179.0,1
17180.0,0
17181.0,0
17183.0,0
17186.0,0
17187.0,1
17188.0,0
17189.0,0
17190.0,0
17191.0,0
17193.0,0
17194.0,1
17197.0,0
17198.0,0
17201.0,0
17203.0,0
17204.0,1
17205.0,0
17206.0,0
17211.0,0
17212.0,1
17213.0,0
17214.0,0
17217.0,1
17218.0,0
17219.0,0
17220.0,0
17221.0,0
17222.0,0
17223.0,1
17226.0,1
17227.0,0
17228.0,0
17229.0,0
17230.0,1
17231.0,0
17232.0,0
17233.0,0
17234.0,1
17235.0,0
17236.0,0
17237.0,0
17238.0,3
17239.0,1
17242.0,0
17243.0,3
17244.0,0
17245.0,1
17247.0,0
17248.0,0
17250.0,0
17251.0,1
17252.0,0
17253.0,0
17254.0,0
17255.0,0
17256.0,0
17259.0,1
17262.0,0
17263.0,1
17265.0,0
17266.0,0
17267.0,0
17268.0,0
17272.0,0
17274.0,0
17277.0,1
17278.0,1
17279.0,0
17282.0,0
17284.0,0
17286.0,0
17287.0,0
17288.0,0
17289.0,0
17290.0,0
17291.0,1
17293.0,0
17295.0,0
17297.0,0
17298.0,0
17299.0,0
17301.0,0
17302.0,0
17303.0,1
17306.0,3
17309.0,0
17311.0,0
17312.0,0
17313.0,0
17314.0,0
17315.0,3
17317.0,0
17320.0,0
17321.0,0
17323.0,0
17324.0,0
17325.0,1
17329.0,0
17330.0,0
17331.0,0
17333.0,0
17334.0,1
17337.0,1
17338.0,0
17339.0,0
17340.0,3
17341.0,1
17343.0,1
17344.0,0
17345.0,0
17346.0,3
17347.0,0
17348.0,0
17349.0,1
17350.0,0
17351.0,0
17353.0,0
17354.0,0
17356.0,1
17357.0,0
17358.0,1
17359.0,0
17360.0,0
17361.0,0
17362.0,1
17364.0,0
17365.0,0
17367.0,1
17368.0,0
17370.0,0
17371.0,0
17372.0,0
17373.0,0
17374.0,1
17375.0,1
17376.0,0
17377.0,3
17379.0,0
17381.0,3
17382.0,0
17383.0,0
17384.0,0
17385.0,0
17386.0,0
17387.0,0
17388.0,0
17389.0,3
17391.0,1
17392.0,1
17394.0,1
17396.0,0
17397.0,0
17398.0,0
17400.0,0
17402.0,0
17403.0,0
17404.0,3
17405.0,0
17406.0,1
17408.0,1
17409.0,1
17410.0,0
17411.0,0
17412.0,0
17414.0,0
17415.0,0
17416.0,0
17418.0,0
17419.0,0
17420.0,0
17422.0,0
17423.0,0
17425.0,0
17426.0,0
17427.0,0
17428.0,3
17429.0,0
17430.0,0
17431.0,1
17432.0,0
17433.0,0
17434.0,0
17436.0,0
17438.0,1
17440.0,1
17442.0,0
17443.0,1
17444.0,1
17446.0,1
17447.0,0
17449.0,0
17450.0,2
17451.0,0
17453.0,0
17454.0,1
17455.0,1
17456.0,1
17457.0,0
17458.0,0
17459.0,0
17460.0,0
17461.0,0
17462.0,0
17463.0,0
17464.0,1
17466.0,0
17468.0,0
17469.0,0
17470.0,0
17472.0,1
17475.0,0
17480.0,0
17481.0,0
17483.0,0
17486.0,1
17489.0,0
17490.0,0
17491.0,0
17492.0,1
17495.0,0
17496.0,1
17498.0,0
17499.0,1
17500.0,0
17501.0,1
17502.0,0
17503.0,0
17504.0,1
17505.0,1
17506.0,0
17507.0,1
17508.0,1
17509.0,0
17510.0,0
17511.0,2
17512.0,0
17513.0,0
17514.0,0
17515.0,0
17516.0,0
17517.0,1
17519.0,0
17520.0,0
17521.0,0
17522.0,0
17523.0,0
17524.0,1
17525.0,1
17526.0,0
17527.0,0
17528.0,0
17530.0,0
17531.0,1
17534.0,0
17535.0,1
17536.0,1
17537.0,0
17538.0,0
17540.0,0
17542.0,1
17545.0,0
17548.0,1
17549.0,0
17550.0,1
17551.0,1
17552.0,0
17553.0,0
17554.0,0
17555.0,0
17556.0,1
17557.0,0
17560.0,0
17561.0,0
17562.0,0
17564.0,0
17566.0,0
17567.0,0
17569.0,1
17571.0,0
17572.0,0
17573.0,0
17574.0,1
17576.0,3
17578.0,1
17579.0,0
17580.0,1
17581.0,3
17582.0,1
17584.0,0
17585.0,0
17588.0,0
17589.0,0
17590.0,0
17591.0,0
17593.0,0
17594.0,0
17595.0,0
17596.0,0
17597.0,1
17600.0,0
17601.0,1
17602.0,0
17603.0,0
17604.0,1
17608.0,0
17609.0,0
17611.0,3
17612.0,0
17613.0,0
17614.0,0
17615.0,0
17616.0,1
17618.0,0
17619.0,1
17620.0,0
17621.0,0
17623.0,0
17624.0,0
17625.0,0
17628.0,0
17629.0,0
17630.0,1
17631.0,0
17633.0,0
17634.0,0
17636.0,0
17637.0,0
17639.0,1
17640.0,0
17642.0,0
17643.0,1
17644.0,0
17646.0,1
17647.0,0
17648.0,0
17649.0,0
17650.0,0
17651.0,0
17652.0,0
17653.0,0
17654.0,1
17655.0,0
17656.0,0
17658.0,0
17659.0,0
17660.0,0
17663.0,0
17664.0,0
17666.0,0
17667.0,0
17668.0,0
17669.0,0
17670.0,1
17671.0,0
17672.0,0
17673.0,0
17674.0,0
17675.0,3
17676.0,0
17677.0,3
17678.0,1
17679.0,0
17680.0,0
17682.0,0
17684.0,0
17685.0,0
17686.0,0
17690.0,3
17691.0,1
17692.0,0
17693.0,0
17694.0,0
17695.0,0
17696.0,0
17697.0,1
17698.0,1
17700.0,0
17701.0,1
17702.0,0
17703.0,0
17704.0,1
17705.0,0
17706.0,3
17707.0,1
17708.0,1
17709.0,1
17711.0,0
17712.0,0
17714.0,1
17715.0,1
17716.0,0
17718.0,1
17719.0,3
17720.0,0
17722.0,0
17723.0,0
17724.0,0
17725.0,0
17727.0,0
17728.0,0
17730.0,0
17731.0,0
17732.0,1
17733.0,0
17734.0,0
17735.0,3
17736.0,0
17737.0,0
17738.0,0
17739.0,0
17742.0,0
17744.0,0
17746.0,1
17747.0,0
17749.0,1
17750.0,0
17752.0,1
17754.0,0
17757.0,3
17758.0,0
17759.0,0
17760.0,0
17761.0,0
17763.0,1
17764.0,0
17765.0,1
17767.0,0
17768.0,0
17769.0,0
17770.0,1
17771.0,0
17772.0,0
17774.0,0
17775.0,1
17777.0,0
17779.0,0
17781.0,1
17783.0,0
17785.0,0
17786.0,0
17787.0,1
17788.0,0
17789.0,1
17790.0,0
17791.0,0
17793.0,0
17795.0,1
17796.0,0
17797.0,0
17799.0,0
17800.0,0
17802.0,0
17805.0,0
17806.0,0
17809.0,0
17811.0,3
17812.0,0
